#Table: J/ApJS/95/535/./table13.dat (cdsarc.u-strasbg.fr)
----------------------------------------------------------------------------
         |         |         |          |         |         |  |  |T|    | I
2105.0910|2.186E-02|3.115E+01| 2674.4324|4.110E-04|3.407E-20| 2| 1|R|  18|37
2105.0966|4.444E-02|6.476E+01|34790.3367|5.893E-03|9.682E-26| 4| 3|R| 133|38
2105.1120|5.421E-02|7.876E+01|16990.7588|3.970E-03|3.325E-22| 5| 4|R|  73|38
2105.1249|3.260E-02|4.699E+01| 6025.5315|1.097E-03|1.792E-20| 3| 2|R|  33|46
2105.1255|3.372E-02|4.385E+01| 4282.7116|1.335E-04|5.612E-21| 3| 2|R|   3|26
2105.1358|4.487E-02|6.542E+01|39793.1646|6.395E-03|9.841E-27| 4| 3|R| 143|37
2105.1364|5.444E-02|7.890E+01|12844.3816|2.856E-03|1.803E-21| 5| 4|R|  52|37
2105.1385|6.575E-02|9.573E+01|28486.6327|6.897E-03|2.404E-24| 6| 5|R| 105|37
2105.1763|7.658E-02|1.113E+02|22446.5102|5.912E-03|3.864E-23| 7| 6|R|  77|36
2105.2566|2.254E-02|3.957E+01| 2166.1305|6.691E-05|7.764E-21| 2| 1|P|   3|26
2105.2576|5.514E-02|8.035E+01|32117.4588|6.658E-03|3.998E-25| 5| 4|R| 121|46
2105.2961|6.535E-02|9.501E+01|19927.5228|4.980E-03|1.053E-22| 6| 5|R|  76|37
2105.2994|8.840E-02|1.288E+02|36258.1592|9.887E-03|9.092E-26| 8| 7|R| 112|26
2105.3297|4.395E-02|6.323E+01| 7644.2516|1.262E-03|9.936E-21| 4| 3|R|  28|28
2105.3516|6.567E-02|9.523E+01|15356.7074|3.575E-03|6.968E-22| 6| 5|R|  54|28
2105.3628|2.209E-02|3.079E+01| 2259.9668|2.186E-04|2.289E-20| 2| 1|R|   9|36
2105.4290|5.428E-02|7.882E+01|14651.6825|3.385E-03|8.831E-22| 5| 4|R|  62|46
2105.4709|5.480E-02|7.985E+01|28215.4645|6.075E-03|2.337E-24| 5| 4|R| 111|38
2105.5482|5.530E-02|7.962E+01| 9877.9151|1.642E-03|4.565E-21| 5| 4|R|  29|27
2105.5590|7.680E-02|1.119E+02|28877.9047|7.602E-03|2.273E-24| 7| 6|R|  99|36
2105.6586|7.660E-02|1.114E+02|22707.3760|5.990E-03|3.455E-23| 7| 6|R|  78|36
2105.6606|4.331E-02|6.282E+01|10708.5744|2.272E-03|3.873E-21| 4| 3|R|  52|38
2105.7165|1.094E-02|1.532E+01|  196.7696|1.191E-04|3.241E-20| 1| 0|R|  10|37
2105.7560|6.574E-02|9.580E+01|28151.6219|6.833E-03|2.797E-24| 6| 5|R| 104|37
2105.8767|5.423E-02|7.888E+01|17232.1272|4.026E-03|3.004E-22| 5| 4|R|  74|38
2105.8824|7.794E-02|1.137E+02|41241.7597|1.003E-02|8.452E-27| 7| 6|R| 129|26
2105.8860|6.537E-02|9.512E+01|20181.3754|5.048E-03|9.447E-23| 6| 5|R|  77|37
2105.9276|7.697E-02|1.118E+02|18109.7953|4.420E-03|2.371E-22| 7| 6|R|  57|27
2106.0165|7.680E-02|1.119E+02|28554.9094|7.527E-03|2.629E-24| 7| 6|R|  98|36
2106.0427|8.841E-02|1.284E+02|20744.7899|5.252E-03|8.227E-23| 8| 7|R|  59|26
2106.0797|7.739E-02|1.129E+02|35690.9837|9.041E-03|1.056E-25| 7| 6|R| 117|27
2106.0976|7.661E-02|1.115E+02|22971.3122|6.068E-03|3.084E-23| 7| 6|R|  79|36
2106.1031|6.618E-02|9.580E+01|13388.7623|2.752E-03|1.421E-21| 6| 5|R|  41|27
2106.1387|4.484E-02|6.307E+01| 6597.1756|5.328E-04|7.384E-21| 4| 3|R|  11|26
2106.1494|6.643E-02|9.693E+01|35617.4777|8.156E-03|9.581E-26| 6| 5|R| 123|28
2106.1523|6.575E-02|9.543E+01|15025.4829|3.450E-03|7.924E-22| 6| 5|R|  52|36
2106.1584|6.652E-02|9.707E+01|36515.5151|8.299E-03|6.368E-26| 6| 5|R| 125|36
2106.2363|3.334E-02|4.690E+01| 4449.5947|3.962E-04|1.488E-20| 3| 2|R|  11|27
2106.2447|5.479E-02|7.992E+01|27868.4772|6.022E-03|2.737E-24| 5| 4|R| 110|38
2106.3286|6.573E-02|9.586E+01|27819.3506|6.769E-03|3.250E-24| 6| 5|R| 103|37
2106.3617|5.593E-02|8.167E+01|40076.5906|7.699E-03|1.066E-26| 5| 4|R| 138|28
2106.3816|2.167E-02|3.123E+01| 3446.1483|6.224E-04|3.455E-20| 2| 1|R|  28|38
2106.4277|7.679E-02|1.120E+02|28234.7528|7.452E-03|3.035E-24| 7| 6|R|  97|36
2106.4344|6.539E-02|9.523E+01|20438.2718|5.115E-03|8.465E-23| 6| 5|R|  78|37
2106.4428|1.104E-02|1.439E+01|   21.9710|4.375E-05|1.334E-20| 1| 0|R|   3|28
2106.4931|7.663E-02|1.116E+02|23238.3084|6.147E-03|2.749E-23| 7| 6|R|  80|36
2106.5233|5.514E-02|8.049E+01|31741.0834|6.607E-03|4.754E-25| 5| 4|R| 120|46
2106.5938|8.842E-02|1.290E+02|35888.9385|9.808E-03|1.077E-25| 8| 7|R| 111|26
2106.6021|5.425E-02|7.900E+01|17476.5344|4.083E-03|2.710E-22| 5| 4|R|  75|38
2106.6045|5.491E-02|7.948E+01|10847.2706|2.121E-03|3.614E-21| 5| 4|R|  38|36
2106.6174|5.430E-02|7.899E+01|14861.2668|3.442E-03|8.124E-22| 5| 4|R|  63|46
2106.6722|3.377E-02|4.934E+01|38604.6019|4.916E-03|1.297E-26| 3| 2|R| 146|38
2106.6752|7.770E-02|1.126E+02|15726.2937|3.309E-03|5.754E-22| 7| 6|R|  42|26
2106.6761|3.303E-02|4.725E+01| 4841.6354|6.543E-04|1.977E-20| 3| 2|R|  19|28
2106.7114|5.446E-02|7.912E+01|13024.2501|2.913E-03|1.688E-21| 5| 4|R|  53|37
2106.7165|4.402E-02|6.342E+01| 7561.5324|1.221E-03|1.006E-20| 4| 3|R|  27|36
2106.7414|5.547E-02|8.101E+01|35206.6139|7.086E-03|9.843E-26| 5| 4|R| 128|37
2106.7721|6.694E-02|9.779E+01|40396.9341|8.884E-03|1.086E-26| 6| 5|R| 133|27
2106.7891|6.739E-02|9.846E+01|44773.0778|9.477E-03|1.469E-27| 6| 5|R| 141|26
2106.7930|7.679E-02|1.120E+02|27917.4477|7.377E-03|3.498E-24| 7| 6|R|  96|36
2106.8011|3.252E-02|4.709E+01| 6728.1958|1.288E-03|1.482E-20| 3| 2|R|  39|38
2106.8250|6.569E-02|9.547E+01|15545.4897|3.643E-03|6.490E-22| 6| 5|R|  55|28
2106.8377|4.444E-02|6.492E+01|34384.5378|5.854E-03|1.169E-25| 4| 3|R| 132|38
2106.8410|4.345E-02|6.304E+01| 9785.2776|2.023E-03|5.447E-21| 4| 3|R|  46|46
2106.8450|7.664E-02|1.117E+02|23508.3542|6.225E-03|2.446E-23| 7| 6|R|  81|36
2106.8563|6.573E-02|9.592E+01|27489.8315|6.705E-03|3.771E-24| 6| 5|R| 102|37
2106.8653|5.632E-02|8.231E+01|43988.8148|8.145E-03|1.779E-27| 5| 4|R| 145|27
2106.8978|1.106E-02|1.391E+01|   11.0276|3.287E-05|1.012E-20| 1| 0|R|   2|36
2106.8982|5.484E-02|7.946E+01|11098.6358|2.227E-03|3.348E-21| 5| 4|R|  40|28
2106.9415|6.541E-02|9.533E+01|20698.2021|5.183E-03|7.572E-23| 6| 5|R|  79|37
2106.9570|4.362E-02|6.318E+01| 8836.5265|1.728E-03|7.462E-21| 4| 3|R|  39|37
2106.9747|5.478E-02|7.999E+01|27524.1367|5.969E-03|3.200E-24| 5| 4|R| 109|38
2106.9981|3.277E-02|4.725E+01| 5536.2406|9.414E-04|1.979E-20| 3| 2|R|  28|37
2107.0243|1.084E-02|1.552E+01|  662.9064|2.148E-04|4.531E-20| 1| 0|R|  19|38
2107.0952|1.089E-02|1.549E+01|  423.4829|1.726E-04|4.141E-20| 1| 0|R|  15|46
2107.1123|7.678E-02|1.121E+02|27603.0067|7.302E-03|4.026E-24| 7| 6|R|  95|36
2107.1226|4.466E-02|6.527E+01|36781.3680|6.104E-03|3.917E-26| 4| 3|R| 137|46
2107.1243|5.601E-02|8.187E+01|40637.1256|7.767E-03|8.258E-27| 5| 4|R| 139|36
2107.1531|7.665E-02|1.118E+02|23781.4389|6.302E-03|2.173E-23| 7| 6|R|  82|36
2107.2334|6.685E-02|9.652E+01|12153.5083|2.053E-03|1.981E-21| 6| 5|R|  30|26
2107.2394|8.842E-02|1.287E+02|20955.5252|5.343E-03|7.568E-23| 8| 7|R|  60|26
2107.2482|7.699E-02|1.120E+02|18310.9333|4.500E-03|2.193E-22| 7| 6|R|  58|27
2107.2485|5.589E-02|8.010E+01| 9191.4507|1.163E-03|4.645E-21| 5| 4|R|  20|26
2107.2539|4.333E-02|6.300E+01|10885.8805|2.318E-03|3.631E-21| 4| 3|R|  53|38
2107.2880|5.427E-02|7.911E+01|17723.9715|4.139E-03|2.441E-22| 5| 4|R|  76|38
2107.3395|6.572E-02|9.597E+01|27163.0774|6.641E-03|4.369E-24| 6| 5|R| 101|37
2107.3859|7.678E-02|1.121E+02|27291.4423|7.226E-03|4.627E-24| 7| 6|R|  94|36
2107.4069|6.542E-02|9.543E+01|20961.1566|5.250E-03|6.763E-23| 6| 5|R|  80|37
2107.4173|7.667E-02|1.119E+02|24057.5517|6.380E-03|1.927E-23| 7| 6|R|  83|36
2107.4232|1.129E-02|1.755E+01|  172.9780|1.007E-04|3.041E-20| 1| 0|P|   9|26
2107.4432|3.261E-02|4.719E+01| 6142.6977|1.131E-03|1.747E-20| 3| 2|R|  34|46
2107.4799|7.740E-02|1.131E+02|35312.8722|8.972E-03|1.257E-25| 7| 6|R| 116|27
2107.4993|4.489E-02|6.565E+01|39355.6163|6.359E-03|1.208E-26| 4| 3|R| 142|37
2107.6139|7.677E-02|1.121E+02|26982.7670|7.150E-03|5.309E-24| 7| 6|R|  93|36
2107.6375|7.668E-02|1.119E+02|24336.6817|6.458E-03|1.706E-23| 7| 6|R|  84|36
2107.6440|4.436E-02|6.361E+01| 7036.3352|9.230E-04|1.003E-20| 4| 3|R|  20|27
2107.6609|5.477E-02|8.005E+01|27182.4557|5.916E-03|3.737E-24| 5| 4|R| 108|38
2107.7068|6.577E-02|9.568E+01|15208.3192|3.519E-03|7.407E-22| 6| 5|R|  53|36
2107.7068|6.644E-02|9.716E+01|35227.7524|8.098E-03|1.147E-25| 6| 5|R| 122|28
2107.7301|3.310E-02|4.735E+01| 4783.5628|6.232E-04|1.946E-20| 3| 2|R|  18|36
2107.7304|2.176E-02|3.132E+01| 3103.2171|5.390E-04|3.579E-20| 2| 1|R|  24|46
2107.7429|5.514E-02|8.062E+01|31367.2377|6.556E-03|5.646E-25| 5| 4|R| 119|46
2107.7671|5.432E-02|7.916E+01|15074.0115|3.499E-03|7.459E-22| 5| 4|R|  64|46
2107.7780|6.571E-02|9.601E+01|26839.1007|6.576E-03|5.054E-24| 6| 5|R| 100|37
2107.7965|7.676E-02|1.121E+02|26676.9930|7.074E-03|6.082E-24| 7| 6|R|  92|36
2107.8135|7.669E-02|1.120E+02|24618.8179|6.535E-03|1.508E-23| 7| 6|R|  85|36
2107.8306|6.544E-02|9.552E+01|21227.1252|5.317E-03|6.030E-23| 6| 5|R|  81|37
2107.8340|6.654E-02|9.732E+01|36119.4875|8.242E-03|7.650E-26| 6| 5|R| 124|36
2107.8361|8.845E-02|1.293E+02|35522.4216|9.729E-03|1.274E-25| 8| 7|R| 110|26
2107.8605|4.397E-02|6.351E+01| 7747.0777|1.307E-03|9.805E-21| 4| 3|R|  29|28
2107.8809|2.206E-02|3.110E+01| 2331.5674|2.623E-04|2.642E-20| 2| 1|R|  11|28
2107.8876|4.523E-02|6.621E+01|43303.9485|6.724E-03|1.980E-27| 4| 3|R| 149|28
2107.9337|7.675E-02|1.121E+02|26374.1326|6.997E-03|6.958E-24| 7| 6|R|  91|36
2107.9344|5.428E-02|7.922E+01|17974.4294|4.196E-03|2.194E-22| 5| 4|R|  77|38
2107.9452|7.670E-02|1.120E+02|24903.9492|6.613E-03|1.331E-23| 7| 6|R|  86|36
2107.9857|2.186E-02|3.133E+01| 2741.6871|4.334E-04|3.481E-20| 2| 1|R|  19|37
2108.0258|7.674E-02|1.121E+02|26074.1976|6.921E-03|7.946E-24| 7| 6|R|  90|36
2108.0324|7.671E-02|1.120E+02|25192.0643|6.690E-03|1.173E-23| 7| 6|R|  87|36
2108.0500|7.797E-02|1.141E+02|40824.5621|9.968E-03|1.027E-26| 7| 6|R| 128|26
2108.0526|5.531E-02|7.996E+01| 9985.6839|1.699E-03|4.489E-21| 5| 4|R|  30|27
2108.0728|7.673E-02|1.121E+02|25777.2001|6.844E-03|9.061E-24| 7| 6|R|  89|36
2108.0750|7.672E-02|1.121E+02|25483.1518|6.767E-03|1.032E-23| 7| 6|R|  88|36
2108.1088|6.619E-02|9.613E+01|13537.3828|2.821E-03|1.357E-21| 6| 5|R|  42|27
2108.1722|6.570E-02|9.604E+01|26517.9140|6.511E-03|5.838E-24| 6| 5|R|  99|37
2108.2125|6.546E-02|9.560E+01|21496.0979|5.385E-03|5.368E-23| 6| 5|R|  82|37
2108.2480|5.448E-02|7.933E+01|13207.3907|2.970E-03|1.577E-21| 5| 4|R|  54|37
2108.2585|6.570E-02|9.571E+01|15737.5675|3.712E-03|6.033E-22| 6| 5|R|  56|28
2108.3035|5.476E-02|8.010E+01|26843.4470|5.862E-03|4.358E-24| 5| 4|R| 107|38
2108.3921|8.843E-02|1.289E+02|21169.5933|5.434E-03|6.948E-23| 8| 7|R|  61|26
2108.3980|5.547E-02|8.121E+01|34808.3483|7.038E-03|1.184E-25| 5| 4|R| 127|37
2108.4166|3.390E-02|4.965E+01|40324.3325|5.040E-03|5.914E-27| 3| 2|R| 149|46
2108.5221|6.569E-02|9.607E+01|26199.5296|6.446E-03|6.734E-24| 6| 5|R|  98|37
2108.5269|7.701E-02|1.123E+02|18515.3797|4.580E-03|2.024E-22| 7| 6|R|  59|27
2108.5318|4.444E-02|6.508E+01|33981.1062|5.815E-03|1.410E-25| 4| 3|R| 131|38
2108.5410|5.430E-02|7.933E+01|18227.8990|4.253E-03|1.970E-22| 5| 4|R|  78|38
2108.5473|2.228E-02|2.977E+01| 2153.4351|1.104E-04|1.248E-20| 2| 1|R|   4|27
2108.5523|6.548E-02|9.568E+01|21768.0646|5.452E-03|4.770E-23| 6| 5|R|  83|37
2108.6318|7.771E-02|1.130E+02|15880.6587|3.389E-03|5.477E-22| 7| 6|R|  43|26
2108.6388|2.210E-02|3.107E+01| 2296.3767|2.409E-04|2.481E-20| 2| 1|R|  10|36
2108.6444|5.595E-02|8.196E+01|39646.4442|7.654E-03|1.303E-26| 5| 4|R| 137|28
2108.6625|4.347E-02|6.325E+01| 9944.7776|2.068E-03|5.162E-21| 4| 3|R|  47|46
2108.7241|3.373E-02|4.508E+01| 4297.8102|1.672E-04|6.984E-21| 3| 2|R|   4|26
2108.7367|5.493E-02|7.977E+01|10984.2046|2.178E-03|3.477E-21| 5| 4|R|  39|36
2108.7656|1.116E-02|2.188E+01|   11.2436|2.213E-05|6.989E-21| 1| 0|P|   2|27
2108.8105|4.335E-02|6.317E+01|11066.4161|2.364E-03|3.397E-21| 4| 3|R|  54|38
2108.8279|6.568E-02|9.609E+01|25883.9596|6.381E-03|7.756E-24| 6| 5|R|  97|37
2108.8296|7.742E-02|1.134E+02|34937.3789|8.903E-03|1.494E-25| 7| 6|R| 115|27
2108.8500|6.549E-02|9.575E+01|22043.0147|5.519E-03|4.233E-23| 6| 5|R|  84|37
2108.8780|5.434E-02|7.932E+01|15289.9088|3.556E-03|6.837E-22| 5| 4|R|  65|46
2108.8826|2.168E-02|3.137E+01| 3546.0694|6.449E-04|3.415E-20| 2| 1|R|  29|38
2108.8922|3.253E-02|4.727E+01| 6864.1950|1.322E-03|1.426E-20| 3| 2|R|  40|38
2108.9026|5.475E-02|8.015E+01|26507.1232|5.808E-03|5.075E-24| 5| 4|R| 106|38
2108.9097|1.094E-02|1.545E+01|  236.1081|1.302E-04|3.479E-20| 1| 0|R|  11|37
2108.9165|5.513E-02|8.075E+01|30995.9359|6.505E-03|6.696E-25| 5| 4|R| 118|46
2108.9496|5.486E-02|7.974E+01|11241.9149|2.284E-03|3.207E-21| 5| 4|R|  41|28
2108.9671|6.696E-02|9.813E+01|39974.6337|8.830E-03|1.323E-26| 6| 5|R| 132|27
2109.0022|3.377E-02|4.950E+01|38164.9962|4.888E-03|1.593E-26| 3| 2|R| 145|38
2109.0265|8.847E-02|1.295E+02|35158.6242|9.649E-03|1.505E-25| 8| 7|R| 109|26
2109.0492|4.363E-02|6.342E+01| 8974.5532|1.774E-03|7.173E-21| 4| 3|R|  40|37
2109.0898|6.566E-02|9.611E+01|25571.2163|6.315E-03|8.919E-24| 6| 5|R|  96|37
2109.1055|6.551E-02|9.582E+01|22320.9380|5.586E-03|3.750E-23| 6| 5|R|  85|37
2109.1078|5.432E-02|7.942E+01|18484.3711|4.309E-03|1.765E-22| 5| 4|R|  79|38
2109.1119|4.466E-02|6.547E+01|36362.2940|6.067E-03|4.762E-26| 4| 3|R| 136|46
2109.1362|2.254E-02|4.421E+01| 2154.7010|4.470E-05|5.220E-21| 2| 1|P|   2|26
2109.2147|6.645E-02|9.738E+01|34840.5498|8.039E-03|1.372E-25| 6| 5|R| 121|28
2109.2213|6.579E-02|9.593E+01|15394.4768|3.588E-03|6.909E-22| 6| 5|R|  54|36
2109.2912|4.404E-02|6.371E+01| 7661.2202|1.266E-03|9.952E-21| 4| 3|R|  28|36
2109.3077|6.565E-02|9.611E+01|25261.3116|6.250E-03|1.024E-23| 6| 5|R|  95|37
2109.3187|6.552E-02|9.588E+01|22601.8239|5.653E-03|3.317E-23| 6| 5|R|  86|37
2109.4123|4.485E-02|6.357E+01| 6642.0139|5.782E-04|7.850E-21| 4| 3|R|  12|26
2109.4583|5.474E-02|8.020E+01|26173.4969|5.754E-03|5.901E-24| 5| 4|R| 105|38
2109.4596|6.655E-02|9.756E+01|35725.9564|8.183E-03|9.178E-26| 6| 5|R| 123|36
2109.4681|3.335E-02|4.727E+01| 4493.7213|4.300E-04|1.583E-20| 3| 2|R|  12|27
2109.4820|6.564E-02|9.611E+01|24954.2573|6.184E-03|1.174E-23| 6| 5|R|  94|37
2109.4824|5.603E-02|8.217E+01|40203.2970|7.723E-03|1.012E-26| 5| 4|R| 138|36
2109.4893|6.554E-02|9.593E+01|22885.6617|5.720E-03|2.929E-23| 6| 5|R|  87|37
2109.5007|8.844E-02|1.292E+02|21386.9855|5.526E-03|6.367E-23| 8| 7|R|  62|26
2109.5161|3.278E-02|4.747E+01| 5637.6865|9.754E-04|1.955E-20| 3| 2|R|  29|37
2109.5620|3.304E-02|4.751E+01| 4913.3960|6.882E-04|2.010E-20| 3| 2|R|  20|28
2109.5925|6.743E-02|9.892E+01|44322.9267|9.429E-03|1.815E-27| 6| 5|R| 140|26
2109.6127|6.563E-02|9.611E+01|24650.0652|6.118E-03|1.344E-23| 6| 5|R|  93|37
2109.6172|6.556E-02|9.597E+01|23172.4406|5.786E-03|2.582E-23| 6| 5|R|  88|37
2109.6347|5.434E-02|7.952E+01|18743.8363|4.366E-03|1.579E-22| 5| 4|R|  80|38
2109.6518|6.572E-02|9.594E+01|15932.9332|3.781E-03|5.597E-22| 6| 5|R|  57|28
2109.6750|5.635E-02|8.269E+01|43534.3557|8.104E-03|2.203E-27| 5| 4|R| 144|27
2109.7000|6.561E-02|9.609E+01|24348.7470|6.052E-03|1.536E-23| 6| 5|R|  92|37
2109.7024|6.557E-02|9.601E+01|23462.1496|5.853E-03|2.273E-23| 6| 5|R|  89|37
2109.7108|6.686E-02|9.693E+01|12266.5515|2.122E-03|1.941E-21| 6| 5|R|  31|26
2109.7265|3.262E-02|4.738E+01| 6263.2603|1.165E-03|1.700E-20| 3| 2|R|  35|46
2109.7439|6.560E-02|9.607E+01|24050.3140|5.986E-03|1.753E-23| 6| 5|R|  91|37
2109.7447|6.558E-02|9.605E+01|23754.7778|5.919E-03|1.998E-23| 6| 5|R|  90|37
2109.7463|5.450E-02|7.954E+01|13393.7965|3.027E-03|1.470E-21| 5| 4|R|  55|37
2109.7635|7.702E-02|1.125E+02|18723.1266|4.660E-03|1.865E-22| 7| 6|R|  60|27
2109.8122|4.490E-02|6.589E+01|38920.2999|6.323E-03|1.481E-26| 4| 3|R| 141|37
2109.8554|1.085E-02|1.560E+01|  732.6012|2.259E-04|4.613E-20| 1| 0|R|  20|38
2109.9407|1.105E-02|1.479E+01|   36.6174|5.479E-05|1.660E-20| 1| 0|R|   4|28
2109.9499|5.436E-02|7.948E+01|15508.9508|3.613E-03|6.256E-22| 5| 4|R|  66|46
2109.9708|5.473E-02|8.023E+01|25842.5804|5.700E-03|6.851E-24| 5| 4|R| 104|38
2110.0062|5.548E-02|8.140E+01|34412.5278|6.989E-03|1.422E-25| 5| 4|R| 126|37
2110.0443|5.513E-02|8.087E+01|30627.1922|6.453E-03|7.930E-25| 5| 4|R| 117|46
2110.0748|6.621E-02|9.645E+01|13689.4572|2.890E-03|1.293E-21| 6| 5|R|  43|27
2110.0862|1.089E-02|1.559E+01|  479.9023|1.837E-04|4.294E-20| 1| 0|R|  16|46
2110.1215|5.436E-02|7.961E+01|19006.2850|4.422E-03|1.411E-22| 5| 4|R|  81|38
2110.1289|7.743E-02|1.136E+02|34564.5196|8.833E-03|1.773E-25| 7| 6|R| 114|27
2110.1498|5.590E-02|8.053E+01| 9269.0301|1.220E-03|4.699E-21| 5| 4|R|  21|26
2110.1626|7.801E-02|1.145E+02|40409.8153|9.905E-03|1.245E-26| 7| 6|R| 127|26
2110.1653|8.849E-02|1.298E+02|34797.5620|9.568E-03|1.775E-25| 8| 7|R| 108|26
2110.1791|4.444E-02|6.523E+01|33580.0571|5.775E-03|1.698E-25| 4| 3|R| 130|38
2110.3301|4.337E-02|6.335E+01|11250.1747|2.409E-03|3.172E-21| 4| 3|R|  55|38
2110.3548|4.398E-02|6.379E+01| 7853.4103|1.353E-03|9.649E-21| 4| 3|R|  30|28
2110.3901|2.177E-02|3.148E+01| 3190.4122|5.615E-04|3.578E-20| 2| 1|R|  25|46
2110.4402|5.472E-02|8.027E+01|25514.3860|5.646E-03|7.944E-24| 5| 4|R| 103|38
2110.4421|1.107E-02|1.450E+01|   22.0549|4.392E-05|1.347E-20| 1| 0|R|   3|36
2110.4472|4.348E-02|6.345E+01|10107.5775|2.114E-03|4.882E-21| 4| 3|R|  48|46
2110.5178|4.437E-02|6.396E+01| 7112.7044|9.686E-04|1.016E-20| 4| 3|R|  21|27
2110.5191|5.533E-02|8.031E+01|10097.0011|1.757E-03|4.402E-21| 5| 4|R|  31|27
2110.5469|7.772E-02|1.133E+02|16038.5204|3.470E-03|5.201E-22| 7| 6|R|  44|26
2110.5650|8.845E-02|1.294E+02|21607.6928|5.617E-03|5.824E-23| 8| 7|R|  63|26
2110.5681|5.438E-02|7.969E+01|19271.7078|4.478E-03|1.258E-22| 5| 4|R|  82|38
2110.6609|3.311E-02|4.763E+01| 4852.0092|6.571E-04|1.987E-20| 3| 2|R|  19|36
2110.6732|6.646E-02|9.759E+01|34455.8856|7.979E-03|1.638E-25| 6| 5|R| 120|28
2110.6957|6.581E-02|9.618E+01|15583.9485|3.657E-03|6.433E-22| 6| 5|R|  55|36
2110.7150|4.525E-02|6.651E+01|42844.6874|6.691E-03|2.458E-27| 4| 3|R| 148|28
2110.8309|5.495E-02|8.006E+01|11124.5792|2.236E-03|3.338E-21| 5| 4|R|  40|36
2110.8465|2.187E-02|3.151E+01| 2812.4650|4.558E-04|3.542E-20| 2| 1|R|  20|37
2110.8581|4.531E-02|6.660E+01|43444.5955|6.744E-03|1.867E-27| 4| 3|R| 149|36
2110.8666|5.470E-02|8.029E+01|25188.9260|5.591E-03|9.198E-24| 5| 4|R| 102|38
2110.8750|5.597E-02|8.224E+01|39218.6057|7.609E-03|1.591E-26| 5| 4|R| 136|28
2110.9481|3.254E-02|4.744E+01| 7003.5274|1.356E-03|1.369E-20| 3| 2|R|  41|38
2110.9579|7.704E-02|1.127E+02|18934.1656|4.740E-03|1.715E-22| 7| 6|R|  61|27
2110.9630|5.488E-02|8.002E+01|11388.6115|2.342E-03|3.066E-21| 5| 4|R|  42|28
2110.9639|3.390E-02|4.984E+01|39874.0914|5.013E-03|7.307E-27| 3| 2|R| 148|46
2110.9743|5.440E-02|7.977E+01|19540.0949|4.535E-03|1.120E-22| 5| 4|R|  83|38
2110.9828|5.438E-02|7.964E+01|15731.1295|3.670E-03|5.714E-22| 5| 4|R|  67|46
2111.0049|6.574E-02|9.617E+01|16131.5793|3.849E-03|5.183E-22| 6| 5|R|  58|28
2111.0351|6.656E-02|9.779E+01|35334.9378|8.125E-03|1.100E-25| 6| 5|R| 122|36
2111.0527|4.467E-02|6.565E+01|35945.5380|6.029E-03|5.782E-26| 4| 3|R| 135|46
2111.0770|2.207E-02|3.135E+01| 2375.0823|2.847E-04|2.811E-20| 2| 1|R|  12|28
2111.1049|4.365E-02|6.364E+01| 9115.9606|1.820E-03|6.879E-21| 4| 3|R|  41|37
2111.1087|6.699E-02|9.846E+01|39554.7193|8.776E-03|1.609E-26| 6| 5|R| 131|27
2111.1263|5.513E-02|8.099E+01|30261.0205|6.401E-03|9.379E-25| 5| 4|R| 116|46
2111.2061|5.452E-02|7.975E+01|13583.4606|3.084E-03|1.368E-21| 5| 4|R|  56|37
2111.2502|5.469E-02|8.031E+01|24866.2123|5.537E-03|1.063E-23| 5| 4|R| 101|38
2111.2525|8.851E-02|1.300E+02|34439.2506|9.487E-03|2.091E-25| 8| 7|R| 107|26
2111.2833|3.377E-02|4.966E+01|37727.5812|4.860E-03|1.955E-26| 3| 2|R| 144|38
2111.3401|5.442E-02|7.984E+01|19811.4365|4.591E-03|9.958E-23| 5| 4|R|  84|38
2111.3498|2.169E-02|3.151E+01| 3649.4003|6.675E-04|3.366E-20| 2| 1|R|  30|38
2111.3779|7.744E-02|1.138E+02|34194.3096|8.763E-03|2.102E-25| 7| 6|R| 113|27
2111.5430|1.130E-02|1.779E+01|  138.3904|8.970E-05|2.757E-20| 1| 0|P|   8|26
2111.5664|5.548E-02|8.158E+01|34019.1678|6.939E-03|1.706E-25| 5| 4|R| 125|37
2111.5849|8.846E-02|1.296E+02|21831.7060|5.708E-03|5.317E-23| 8| 7|R|  64|26
2111.5911|5.468E-02|8.033E+01|24546.2570|5.482E-03|1.228E-23| 5| 4|R| 100|38
2111.6654|5.444E-02|7.991E+01|20085.7227|4.647E-03|8.839E-23| 5| 4|R|  85|38
2111.7797|4.444E-02|6.538E+01|33181.4058|5.735E-03|2.042E-25| 4| 3|R| 129|38
2111.7880|5.604E-02|8.247E+01|39771.7623|7.678E-03|1.238E-26| 5| 4|R| 137|36
2111.8127|4.339E-02|6.352E+01|11437.1497|2.455E-03|2.956E-21| 4| 3|R|  56|38
2111.8294|4.405E-02|6.399E+01| 7764.4314|1.312E-03|9.820E-21| 4| 3|R|  29|36
2111.8806|2.210E-02|3.134E+01| 2336.4224|2.633E-04|2.662E-20| 2| 1|R|  11|36
2111.8894|5.466E-02|8.034E+01|24229.0720|5.427E-03|1.415E-23| 5| 4|R|  99|38
2111.9499|5.445E-02|7.998E+01|20362.9433|4.704E-03|7.833E-23| 5| 4|R|  86|38
2111.9745|3.264E-02|4.757E+01| 6387.2150|1.199E-03|1.650E-20| 3| 2|R|  36|46
