#Table: J/ApJS/95/535/./table12.dat (cdsarc.u-strasbg.fr)
----------------------------------------------------------------------------
         |         |         |          |         |         |  |  |T|    | I
 167.1025|7.750E-03|5.607E-03| 3615.5521|2.679E-05|7.338E-23| 0| 0|R|  43|26
 167.2354|7.492E-03|5.438E-03| 3957.3135|2.827E-05|4.325E-23| 0| 0|R|  47|46
 167.2948|3.816E-03|2.773E-03| 6087.7421|1.471E-05|1.037E-24| 1| 1|R|  48|38
 167.3781|1.358E-03|9.882E-04| 8043.6902|5.023E-06|2.245E-26| 2| 2|R|  46|36
 167.4123|2.095E-04|1.525E-04|12189.3110|7.749E-07|9.083E-30| 4| 4|R|  46|27
 167.5799|1.526E-04|1.115E-04|10196.0961|6.012E-07|1.151E-28| 3| 3|R|  49|38
 167.6034|1.369E-03|1.001E-03| 8137.5142|5.286E-06|1.980E-26| 2| 2|R|  48|46
 167.6524|1.325E-03|9.685E-04| 7973.4091|4.700E-06|2.443E-26| 2| 2|R|  44|26
 167.6971|1.950E-04|1.427E-04|12203.0765|7.380E-07|8.319E-30| 4| 4|R|  47|36
 167.7378|1.399E-03|1.025E-03|14205.9617|5.627E-06|3.364E-30| 5| 5|R|  50|38
 167.8420|1.649E-04|1.210E-04|12218.0247|6.505E-07|6.877E-30| 4| 4|R|  49|46
 167.9358|3.813E-03|2.802E-03| 6042.9597|1.445E-05|1.120E-24| 1| 1|R|  47|37
 168.0557|2.415E-04|1.778E-04|12223.0165|8.775E-07|1.011E-29| 4| 4|R|  45|26
 168.2547|1.378E-04|1.019E-04|10200.0161|5.340E-07|1.047E-28| 3| 3|R|  48|37
 168.2850|3.818E-03|2.823E-03| 5989.6432|1.420E-05|1.220E-24| 1| 1|R|  46|28
 168.4416|1.492E-03|1.107E-03|14256.2162|5.907E-06|3.385E-30| 5| 5|R|  49|37
 168.5976|3.823E-03|2.842E-03| 5935.6657|1.394E-05|1.329E-24| 1| 1|R|  45|27
 168.6420|1.258E-04|9.365E-05|10193.1959|4.788E-07|9.737E-29| 3| 3|R|  47|28
 168.7793|7.375E-03|5.504E-03| 4079.6789|2.867E-05|3.664E-23| 0| 0|R|  48|38
 168.8626|1.577E-03|1.179E-03|14293.6123|6.136E-06|3.423E-30| 5| 5|R|  48|28
 168.9157|3.798E-03|2.840E-03| 6008.3022|1.417E-05|1.194E-24| 1| 1|R|  46|36
 168.9954|1.141E-04|8.545E-05|10186.6644|4.261E-07|8.984E-29| 3| 3|R|  46|27
 169.0948|1.337E-03|1.004E-03| 8237.5639|5.316E-06|1.717E-26| 2| 2|R|  49|38
 169.1127|3.756E-03|2.820E-03| 6143.1907|1.463E-05|9.735E-25| 1| 1|R|  48|46
 169.2276|3.811E-03|2.864E-03| 5891.2712|1.364E-05|1.430E-24| 1| 1|R|  44|26
 169.2519|1.668E-03|1.255E-03|14332.1729|6.370E-06|3.454E-30| 5| 5|R|  47|27
 169.2675|1.199E-04|9.025E-05|10219.6667|4.580E-07|9.032E-29| 3| 3|R|  47|36
 169.2830|1.697E-04|1.279E-04|12296.7570|6.888E-07|6.475E-30| 4| 4|R|  50|38
 169.3821|1.342E-04|1.013E-04|10273.6715|5.344E-07|9.343E-29| 3| 3|R|  49|46
 169.4442|7.420E-03|5.602E-03| 4009.9544|2.837E-05|4.129E-23| 0| 0|R|  47|37
 169.4820|1.607E-03|1.214E-03|14327.4896|6.274E-06|3.358E-30| 5| 5|R|  48|36
 169.5221|1.480E-03|1.119E-03|14304.5400|6.014E-06|3.187E-30| 5| 5|R|  50|46
 169.6659|9.877E-05|7.483E-05|10195.2115|3.624E-07|7.785E-29| 3| 3|R|  45|26
 169.7945|1.314E-03|9.984E-04| 8217.7483|5.139E-06|1.759E-26| 2| 2|R|  48|37
 169.8138|7.476E-03|5.680E-03| 3932.6852|2.805E-05|4.686E-23| 0| 0|R|  46|28
 169.9574|1.784E-03|1.359E-03|14390.9917|6.698E-06|3.443E-30| 5| 5|R|  46|26
 170.0128|1.945E-04|1.484E-04|12324.4744|7.773E-07|7.235E-30| 4| 4|R|  49|37
 170.1471|7.532E-03|5.755E-03| 3854.2333|2.771E-05|5.323E-23| 0| 0|R|  45|27
 170.2035|1.297E-03|9.922E-04| 8188.1400|4.980E-06|1.828E-26| 2| 2|R|  47|28
 170.4533|7.455E-03|5.729E-03| 3947.6008|2.808E-05|4.625E-23| 0| 0|R|  46|36
 170.4566|2.177E-04|1.673E-04|12340.2394|8.547E-07|7.991E-30| 4| 4|R|  48|28
 170.5786|1.279E-03|9.848E-04| 8158.3369|4.820E-06|1.897E-26| 2| 2|R|  46|27
 170.6096|3.688E-03|2.843E-03| 6255.0370|1.479E-05|8.343E-25| 1| 1|R|  49|38
 170.6220|7.316E-03|5.640E-03| 4124.5490|2.875E-05|3.520E-23| 0| 0|R|  48|46
 170.8028|7.571E-03|5.851E-03| 3782.6546|2.736E-05|6.007E-23| 0| 0|R|  44|26
 170.8281|1.270E-04|9.831E-05|10363.6760|5.202E-07|7.955E-29| 3| 3|R|  50|38
 170.8379|1.281E-03|9.912E-04| 8211.0682|4.938E-06|1.767E-26| 2| 2|R|  47|36
 170.8688|2.427E-04|1.879E-04|12356.7233|9.359E-07|8.779E-30| 4| 4|R|  47|27
 170.9192|1.485E-03|1.152E-03|14373.6995|6.205E-06|2.963E-30| 5| 5|R|  51|38
 170.9223|1.292E-03|1.001E-03| 8305.1176|5.189E-06|1.553E-26| 2| 2|R|  49|46
 171.0851|2.272E-04|1.766E-04|12370.7737|8.954E-07|8.070E-30| 4| 4|R|  48|36
 171.0931|1.946E-04|1.513E-04|12385.8667|7.981E-07|6.741E-30| 4| 4|R|  50|46
 171.2761|1.249E-03|9.733E-04| 8141.0615|4.625E-06|1.925E-26| 2| 2|R|  45|26
 171.3343|3.684E-03|2.877E-03| 6210.8955|1.454E-05|9.007E-25| 1| 1|R|  48|37
 171.5841|1.134E-04|8.892E-05|10368.2708|4.573E-07|7.160E-29| 3| 3|R|  49|37
 171.6026|2.772E-04|2.174E-04|12391.0722|1.051E-06|9.682E-30| 4| 4|R|  46|26
 171.7018|1.581E-03|1.243E-03|14424.6577|6.508E-06|2.977E-30| 5| 5|R|  50|37
 171.7649|3.689E-03|2.902E-03| 6157.9281|1.430E-05|9.820E-25| 1| 1|R|  47|28
 172.0505|1.025E-04|8.103E-05|10361.8380|4.062E-07|6.596E-29| 3| 3|R|  48|28
 172.1244|7.199E-03|5.699E-03| 4248.4582|2.912E-05|2.970E-23| 0| 0|R|  49|38
 172.1617|3.694E-03|2.925E-03| 6104.2634|1.405E-05|1.071E-24| 1| 1|R|  46|27
 172.1995|1.669E-03|1.323E-03|14462.4749|6.756E-06|3.008E-30| 5| 5|R|  49|28
 172.3733|1.260E-03|1.002E-03| 8406.6587|5.207E-06|1.341E-26| 2| 2|R|  50|38
 172.4082|3.669E-03|2.918E-03| 6177.2179|1.427E-05|9.604E-25| 1| 1|R|  47|36
 172.4624|3.628E-03|2.889E-03| 6312.3034|1.471E-05|7.806E-25| 1| 1|R|  49|46
 172.4856|9.191E-05|7.319E-05|10355.6598|3.577E-07|6.022E-29| 3| 3|R|  47|27
 172.4947|2.001E-04|1.595E-04|12466.0400|8.438E-07|6.320E-30| 4| 4|R|  51|38
 172.6641|1.100E-04|8.792E-05|10443.0537|4.553E-07|6.346E-29| 3| 3|R|  50|46
 172.6681|1.762E-03|1.408E-03|14501.4249|7.010E-06|3.032E-30| 5| 5|R|  48|27
 172.6882|9.709E-05|7.761E-05|10388.9341|3.862E-07|6.076E-29| 3| 3|R|  48|36
 172.7361|1.569E-03|1.256E-03|14474.0621|6.625E-06|2.797E-30| 5| 5|R|  51|46
 172.8307|1.700E-03|1.363E-03|14496.9716|6.906E-06|2.947E-30| 5| 5|R|  49|36
 172.8741|7.242E-03|5.808E-03| 4179.3986|2.884E-05|3.348E-23| 0| 0|R|  48|37
 172.8863|3.681E-03|2.951E-03| 6060.4988|1.376E-05|1.153E-24| 1| 1|R|  45|26
 173.1554|1.237E-03|9.969E-04| 8387.5428|5.034E-06|1.373E-26| 2| 2|R|  49|37
 173.2478|7.811E-05|6.302E-05|10364.8774|2.990E-07|5.126E-29| 3| 3|R|  46|26
 173.3045|2.271E-04|1.836E-04|12494.4873|9.437E-07|6.995E-30| 4| 4|R|  50|37
 173.3262|7.297E-03|5.897E-03| 4102.4990|2.854E-05|3.803E-23| 0| 0|R|  47|28
 173.4624|1.882E-03|1.524E-03|14560.9491|7.366E-06|3.019E-30| 5| 5|R|  47|26
 173.6445|1.220E-03|9.914E-04| 8358.3435|4.879E-06|1.427E-26| 2| 2|R|  48|28
 173.7448|7.352E-03|5.983E-03| 4024.3803|2.823E-05|4.323E-23| 0| 0|R|  46|27
 173.8260|2.522E-04|2.057E-04|12510.6960|1.030E-06|7.669E-30| 4| 4|R|  49|28
 173.9185|3.560E-03|2.908E-03| 6425.6466|1.484E-05|6.662E-25| 1| 1|R|  50|38
 173.9786|7.276E-03|5.946E-03| 4118.0542|2.857E-05|3.749E-23| 0| 0|R|  47|36
 174.0025|7.138E-03|5.838E-03| 4295.1710|2.919E-05|2.844E-23| 0| 0|R|  49|46
 174.0702|1.033E-04|8.460E-05|10534.5042|4.394E-07|5.344E-29| 3| 3|R|  51|38
 174.0944|1.575E-03|1.291E-03|14544.6187|6.832E-06|2.593E-30| 5| 5|R|  52|38
 174.1025|1.202E-03|9.848E-04| 8328.9155|4.724E-06|1.481E-26| 2| 2|R|  47|27
 174.2350|1.215E-03|9.976E-04| 8476.0399|5.074E-06|1.208E-26| 2| 2|R|  50|46
 174.2913|1.204E-03|9.898E-04| 8381.9061|4.836E-06|1.377E-26| 2| 2|R|  48|36
 174.3186|2.792E-04|2.296E-04|12527.5921|1.121E-06|8.371E-30| 4| 4|R|  48|27
 174.3379|2.274E-04|1.871E-04|12556.9598|9.691E-07|6.506E-30| 4| 4|R|  51|46
 174.4665|2.626E-04|2.165E-04|12541.8587|1.077E-06|7.720E-30| 4| 4|R|  49|36
 174.4965|7.390E-03|6.091E-03| 3953.4574|2.789E-05|4.880E-23| 0| 0|R|  45|26
 174.7266|3.556E-03|2.945E-03| 6382.2298|1.460E-05|7.192E-25| 1| 1|R|  49|37
 174.8931|1.173E-03|9.736E-04| 8312.3376|4.533E-06|1.502E-26| 2| 2|R|  46|26
 174.9073|9.092E-05|7.555E-05|10539.8549|3.813E-07|4.743E-29| 3| 3|R|  50|37
 174.9556|1.674E-03|1.393E-03|14596.3595|7.161E-06|2.601E-30| 5| 5|R|  51|37
 175.1427|3.163E-04|2.637E-04|12562.6748|1.250E-06|9.160E-30| 4| 4|R|  47|26
 175.2384|3.560E-03|2.974E-03| 6329.6930|1.437E-05|7.845E-25| 1| 1|R|  48|28
 175.4525|8.115E-05|6.805E-05|10533.8885|3.347E-07|4.316E-29| 3| 3|R|  49|28
 175.4636|7.020E-03|5.889E-03| 4420.5826|2.953E-05|2.392E-23| 0| 0|R|  50|38
 175.5298|1.765E-03|1.483E-03|14634.6744|7.430E-06|2.626E-30| 5| 5|R|  50|28
 175.6457|1.183E-03|9.959E-04| 8579.0320|5.081E-06|1.038E-26| 2| 2|R|  51|38
 175.7003|2.337E-04|1.969E-04|12638.5347|1.023E-06|6.076E-30| 4| 4|R|  52|38
 175.7193|3.564E-03|3.001E-03| 6276.4251|1.413E-05|8.561E-25| 1| 1|R|  47|27
 175.8060|3.499E-03|2.953E-03| 6484.7658|1.475E-05|6.212E-25| 1| 1|R|  50|46
 175.8944|3.540E-03|2.990E-03| 6349.6261|1.434E-05|7.664E-25| 1| 1|R|  48|36
 175.9398|8.775E-05|7.423E-05|10615.7177|3.774E-07|4.171E-29| 3| 3|R|  51|46
 175.9438|1.663E-03|1.407E-03|14646.7983|7.288E-06|2.439E-30| 5| 5|R|  52|46
 175.9692|7.170E-05|6.065E-05|10528.1455|2.906E-07|3.885E-29| 3| 3|R|  48|27
 176.0774|1.862E-03|1.578E-03|14674.0929|7.705E-06|2.645E-30| 5| 5|R|  49|27
 176.1024|7.626E-05|6.466E-05|10561.6223|3.157E-07|3.941E-29| 3| 3|R|  49|36
 176.1727|1.797E-03|1.526E-03|14669.8022|7.592E-06|2.570E-30| 5| 5|R|  50|36
 176.2979|7.063E-03|6.009E-03| 4352.2727|2.927E-05|2.696E-23| 0| 0|R|  49|37
 176.5100|1.160E-03|9.910E-04| 8560.6982|4.911E-06|1.062E-26| 2| 2|R|  50|37
 176.5383|3.552E-03|3.032E-03| 6233.3851|1.385E-05|9.214E-25| 1| 1|R|  46|26
 176.5898|2.630E-04|2.249E-04|12667.7918|1.135E-06|6.667E-30| 4| 4|R|  51|37
 176.8230|5.950E-05|5.105E-05|10538.1252|2.374E-07|3.229E-29| 3| 3|R|  47|26
 176.8323|7.117E-03|6.109E-03| 4275.8252|2.899E-05|3.063E-23| 0| 0|R|  48|28
 176.9605|1.985E-03|1.707E-03|14734.4115|8.091E-06|2.629E-30| 5| 5|R|  48|26
 177.0790|1.144E-03|9.861E-04| 8531.9880|4.761E-06|1.103E-26| 2| 2|R|  49|28
 177.1889|2.901E-04|2.506E-04|12684.5220|1.232E-06|7.263E-30| 4| 4|R|  50|28
 177.2212|3.431E-03|2.966E-03| 6599.5650|1.487E-05|5.282E-25| 1| 1|R|  51|38
 177.2633|1.670E-03|1.445E-03|14718.7132|7.513E-06|2.255E-30| 5| 5|R|  53|38
 177.3061|8.159E-05|7.064E-05|10708.5744|3.604E-07|3.468E-29| 3| 3|R|  52|38
 177.3361|7.171E-03|6.206E-03| 4198.1252|2.870E-05|3.485E-23| 0| 0|R|  47|27
 177.3769|6.958E-03|6.030E-03| 4469.1734|2.959E-05|2.283E-23| 0| 0|R|  50|46
 177.4974|7.095E-03|6.159E-03| 4292.0327|2.901E-05|3.017E-23| 0| 0|R|  48|36
 177.5415|1.138E-03|9.895E-04| 8650.2749|4.941E-06|9.308E-27| 2| 2|R|  51|46
 177.5764|2.635E-04|2.292E-04|12731.2977|1.166E-06|6.190E-30| 4| 4|R|  52|46
 177.6197|1.127E-03|9.801E-04| 8503.0180|4.610E-06|1.145E-26| 2| 2|R|  48|27
 177.7382|1.129E-03|9.839E-04| 8556.1973|4.715E-06|1.063E-26| 2| 2|R|  49|36
 177.7617|3.191E-04|2.783E-04|12701.9107|1.334E-06|7.882E-30| 4| 4|R|  49|27
 177.8413|3.014E-04|2.632E-04|12716.3252|1.285E-06|7.288E-30| 4| 4|R|  50|36
 178.1127|3.427E-03|3.007E-03| 6556.9565|1.463E-05|5.700E-25| 1| 1|R|  50|37
 178.1835|7.207E-03|6.326E-03| 4127.9539|2.838E-05|3.935E-23| 0| 0|R|  46|26
 178.2029|1.772E-03|1.558E-03|14771.3152|7.870E-06|2.259E-30| 5| 5|R|  52|37
 178.2240|7.055E-05|6.204E-05|10714.7621|3.074E-07|3.023E-29| 3| 3|R|  51|37
 178.5032|1.098E-03|9.691E-04| 8487.2307|4.422E-06|1.160E-26| 2| 2|R|  47|26
 178.6758|3.590E-04|3.178E-04|12737.8175|1.477E-06|8.562E-30| 4| 4|R|  48|26
 178.7055|3.431E-03|3.040E-03| 6504.9314|1.441E-05|6.220E-25| 1| 1|R|  49|28
 178.7966|6.841E-03|6.073E-03| 4596.0462|2.990E-05|1.912E-23| 0| 0|R|  51|38
 178.8479|6.192E-05|5.501E-05|10709.3410|2.655E-07|2.706E-29| 3| 3|R|  50|28
 178.8533|1.867E-03|1.659E-03|14810.2042|8.161E-06|2.278E-30| 5| 5|R|  51|28
 178.8994|2.706E-04|2.407E-04|12814.2350|1.229E-06|5.759E-30| 4| 4|R|  53|38
 178.9119|1.107E-03|9.853E-04| 8754.6777|4.937E-06|7.962E-27| 2| 2|R|  52|38
 179.1433|3.371E-03|3.010E-03| 6660.5717|1.476E-05|4.907E-25| 1| 1|R|  51|46
 179.1449|1.761E-03|1.573E-03|14822.7421|8.008E-06|2.114E-30| 5| 5|R|  53|46
 179.2091|6.765E-05|6.049E-05|10791.6575|3.021E-07|2.634E-29| 3| 3|R|  52|46
 179.2703|3.434E-03|3.072E-03| 6452.1444|1.418E-05|6.790E-25| 1| 1|R|  48|27
 179.3740|3.410E-03|3.055E-03| 6525.5205|1.438E-05|6.069E-25| 1| 1|R|  49|36
 179.4460|5.365E-05|4.813E-05|10704.1146|2.263E-07|2.389E-29| 3| 3|R|  49|27
 179.4799|1.966E-03|1.765E-03|14850.1704|8.459E-06|2.292E-30| 5| 5|R|  50|27
 179.5080|1.900E-03|1.707E-03|14845.9749|8.337E-06|2.226E-30| 5| 5|R|  51|36
 179.5099|5.760E-05|5.174E-05|10737.7247|2.479E-07|2.443E-29| 3| 3|R|  50|36
 179.7153|6.882E-03|6.203E-03| 4528.5706|2.965E-05|2.155E-23| 0| 0|R|  50|37
 179.8581|1.085E-03|9.806E-04| 8737.2082|4.771E-06|8.138E-27| 2| 2|R|  51|37
 179.8685|3.023E-04|2.733E-04|12844.3816|1.355E-06|6.271E-30| 4| 4|R|  52|37
 180.1835|3.421E-03|3.106E-03| 6409.9234|1.391E-05|7.306E-25| 1| 1|R|  47|26
 180.3319|6.935E-03|6.314E-03| 4452.6575|2.940E-05|2.450E-23| 0| 0|R|  49|28
 180.3911|4.309E-05|3.926E-05|10714.9482|1.791E-07|1.922E-29| 3| 3|R|  48|26
 180.4256|1.769E-03|1.614E-03|14895.9764|8.252E-06|1.949E-30| 5| 5|R|  54|38
 180.4515|2.093E-03|1.909E-03|14911.3721|8.878E-06|2.275E-30| 5| 5|R|  49|26
 180.5070|1.069E-03|9.761E-04| 8709.0670|4.626E-06|8.448E-27| 2| 2|R|  50|28
 180.5177|3.303E-03|3.018E-03| 6776.7862|1.485E-05|4.156E-25| 1| 1|R|  52|38
 180.5356|6.210E-05|5.678E-05|10885.8805|2.846E-07|2.156E-29| 3| 3|R|  53|38
 180.5450|3.314E-04|3.030E-04|12861.7108|1.463E-06|6.793E-30| 4| 4|R|  51|28
 180.7450|6.778E-03|6.216E-03| 4646.5503|2.995E-05|1.820E-23| 0| 0|R|  51|46
 180.8084|3.031E-04|2.783E-04|12908.8742|1.391E-06|5.812E-30| 4| 4|R|  53|46
 180.8417|1.063E-03|9.770E-04| 8827.8164|4.791E-06|7.105E-27| 2| 2|R|  52|46
 180.9208|6.988E-03|6.424E-03| 4375.4613|2.912E-05|2.789E-23| 0| 0|R|  48|27
 181.0098|6.913E-03|6.365E-03| 4469.5301|2.941E-05|2.411E-23| 0| 0|R|  49|36
 181.1302|1.052E-03|9.706E-04| 8680.6377|4.479E-06|8.764E-27| 2| 2|R|  49|27
 181.1785|1.054E-03|9.732E-04| 8733.9355|4.578E-06|8.126E-27| 2| 2|R|  50|36
 181.1979|3.626E-04|3.350E-04|12879.6724|1.575E-06|7.332E-30| 4| 4|R|  50|27
 181.2093|3.437E-04|3.176E-04|12894.1665|1.522E-06|6.796E-30| 4| 4|R|  51|36
 181.4435|1.875E-03|1.740E-03|14949.5180|8.638E-06|1.949E-30| 5| 5|R|  53|37
 181.4923|3.297E-03|3.062E-03| 6735.0691|1.463E-05|4.484E-25| 1| 1|R|  51|37
 181.5341|5.244E-05|4.873E-05|10892.9861|2.372E-07|1.834E-29| 3| 3|R|  52|37
 181.8637|7.023E-03|6.556E-03| 4306.1374|2.882E-05|3.149E-23| 0| 0|R|  47|26
 182.0921|3.110E-04|2.918E-04|12993.1344|1.464E-06|5.387E-30| 4| 4|R|  54|38
 182.1064|1.024E-03|9.597E-04| 8665.7339|4.295E-06|8.866E-27| 2| 2|R|  48|26
 182.1234|6.660E-03|6.250E-03| 4774.8428|3.022E-05|1.519E-23| 0| 0|R|  52|38
 182.1660|3.301E-03|3.099E-03| 6683.6369|1.442E-05|4.893E-25| 1| 1|R|  50|28
 182.1700|1.973E-03|1.852E-03|14989.0576|8.953E-06|1.963E-30| 5| 5|R|  52|28
 182.1717|1.033E-03|9.702E-04| 8933.5896|4.777E-06|6.050E-27| 2| 2|R|  53|38
 182.2018|4.053E-04|3.806E-04|12916.4933|1.736E-06|7.913E-30| 4| 4|R|  49|26
 182.2366|4.497E-05|4.227E-05|10888.1889|2.004E-07|1.605E-29| 3| 3|R|  51|28
 182.3395|1.864E-03|1.756E-03|15001.8870|8.788E-06|1.820E-30| 5| 5|R|  54|46
 182.4719|4.984E-05|4.705E-05|10970.8665|2.309E-07|1.581E-29| 3| 3|R|  53|46
 182.4743|3.242E-03|3.060E-03| 6839.7150|1.474E-05|3.848E-25| 1| 1|R|  52|46
 182.8145|3.304E-03|3.134E-03| 6631.4147|1.420E-05|5.343E-25| 1| 1|R|  49|27
 182.8363|2.007E-03|1.906E-03|15025.4829|9.144E-06|1.916E-30| 5| 5|R|  52|36
 182.8470|3.280E-03|3.114E-03| 6704.8945|1.438E-05|4.768E-25| 1| 1|R|  50|36
 182.8753|2.075E-03|1.971E-03|15029.6503|9.276E-06|1.974E-30| 5| 5|R|  51|27
 182.9106|4.124E-05|3.920E-05|10917.2346|1.844E-07|1.427E-29| 3| 3|R|  51|36
 182.9159|3.792E-05|3.604E-05|10883.5606|1.663E-07|1.379E-29| 3| 3|R|  50|27
 183.1263|6.700E-03|6.391E-03| 4708.2859|3.000E-05|1.711E-23| 0| 0|R|  51|37
 183.1406|3.452E-04|3.294E-04|13024.2501|1.605E-06|5.826E-30| 4| 4|R|  53|37
 183.1998|1.011E-03|9.655E-04| 8917.0663|4.614E-06|6.174E-27| 2| 2|R|  52|37
 183.5814|1.873E-03|1.801E-03|15076.4021|9.052E-06|1.675E-30| 5| 5|R|  55|38
 183.7586|4.498E-05|4.337E-05|11066.4161|2.137E-07|1.268E-29| 3| 3|R|  54|38
 183.8078|3.174E-03|3.062E-03| 6957.3039|1.481E-05|3.247E-25| 1| 1|R|  53|38
 183.8217|3.291E-03|3.173E-03| 6590.1069|1.393E-05|5.747E-25| 1| 1|R|  48|26
 183.8250|6.752E-03|6.513E-03| 4632.9895|2.976E-05|1.946E-23| 0| 0|R|  50|28
 183.8943|3.765E-04|3.637E-04|13042.2558|1.725E-06|6.278E-30| 4| 4|R|  52|28
 183.9282|9.948E-04|9.614E-04| 8889.5739|4.473E-06|6.405E-27| 2| 2|R|  51|28
 183.9351|2.206E-03|2.132E-03|15091.8235|9.730E-06|1.956E-30| 5| 5|R|  50|26
 183.9521|2.906E-05|2.808E-05|10895.3393|1.257E-07|1.058E-29| 3| 3|R|  49|26
 184.0338|3.463E-04|3.354E-04|13089.6826|1.648E-06|5.389E-30| 4| 4|R|  54|46
 184.1068|6.596E-03|6.394E-03| 4827.2953|3.026E-05|1.441E-23| 0| 0|R|  52|46
 184.1353|9.894E-04|9.598E-04| 9008.6581|4.625E-06|5.371E-27| 2| 2|R|  53|46
 184.4986|6.803E-03|6.634E-03| 4556.3820|2.950E-05|2.216E-23| 0| 0|R|  49|27
 184.5155|6.729E-03|6.564E-03| 4650.5399|2.977E-05|1.912E-23| 0| 0|R|  50|36
 184.5704|3.897E-04|3.806E-04|13075.3758|1.792E-06|6.264E-30| 4| 4|R|  52|36
 184.6120|9.801E-04|9.577E-04| 8915.1140|4.423E-06|6.150E-27| 2| 2|R|  51|36
 184.6270|4.099E-04|4.007E-04|13060.8703|1.850E-06|6.744E-30| 4| 4|R|  51|27
 184.6338|9.784E-04|9.563E-04| 8861.7679|4.331E-06|6.641E-27| 2| 2|R|  50|27
 184.6772|1.983E-03|1.941E-03|15130.9615|9.470E-06|1.671E-30| 5| 5|R|  54|37
 184.8377|3.673E-05|3.604E-05|11074.5203|1.723E-07|1.043E-29| 3| 3|R|  53|37
 184.8653|3.168E-03|3.109E-03| 6916.5614|1.459E-05|3.500E-25| 1| 1|R|  52|37
 185.2782|3.550E-04|3.510E-04|13175.2265|1.732E-06|4.978E-30| 4| 4|R|  55|38
 185.4251|9.594E-04|9.505E-04| 9115.7613|4.600E-06|4.553E-27| 2| 2|R|  54|38
 185.4438|6.479E-03|6.419E-03| 4956.9662|3.050E-05|1.198E-23| 0| 0|R|  53|38
 185.4798|2.084E-03|2.066E-03|15171.2276|9.811E-06|1.681E-30| 5| 5|R|  53|28
 185.5273|1.972E-03|1.957E-03|15184.2265|9.632E-06|1.558E-30| 5| 5|R|  55|46
 185.5369|6.837E-03|6.778E-03| 4488.0011|2.922E-05|2.501E-23| 0| 0|R|  48|26
 185.6184|3.047E-05|3.027E-05|11070.4256|1.409E-07|8.824E-30| 3| 3|R|  52|28
 185.6198|3.171E-03|3.150E-03| 6865.8029|1.439E-05|3.820E-25| 1| 1|R|  51|28
 185.7025|9.508E-04|9.453E-04| 8847.8403|4.150E-06|6.707E-27| 2| 2|R|  49|26
 185.7205|4.555E-04|4.531E-04|13098.6951|2.028E-06|7.234E-30| 4| 4|R|  50|26
 185.7281|3.449E-05|3.433E-05|11153.3384|1.656E-07|8.855E-30| 3| 3|R|  54|46
 185.7987|3.113E-03|3.102E-03| 7022.1893|1.468E-05|2.995E-25| 1| 1|R|  53|46
 186.1576|2.120E-03|2.125E-03|15208.3192|1.002E-05|1.639E-30| 5| 5|R|  53|36
 186.2635|2.189E-03|2.198E-03|15212.5255|1.016E-05|1.689E-30| 5| 5|R|  52|27
 186.3045|2.737E-05|2.749E-05|11100.1452|1.270E-07|7.677E-30| 3| 3|R|  52|36
 186.3132|3.150E-03|3.164E-03| 6887.7415|1.435E-05|3.718E-25| 1| 1|R|  51|36
 186.3517|3.174E-03|3.190E-03| 6814.2291|1.418E-05|4.171E-25| 1| 1|R|  50|27
 186.3787|2.467E-05|2.481E-05|11066.4765|1.124E-07|7.284E-30| 3| 3|R|  51|27
 186.4058|3.918E-04|3.944E-04|13207.3907|1.888E-06|5.350E-30| 4| 4|R|  54|37
 186.5308|6.517E-03|6.571E-03| 4891.4122|3.029E-05|1.349E-23| 0| 0|R|  52|37
 186.5347|9.378E-04|9.457E-04| 9100.2661|4.441E-06|4.638E-27| 2| 2|R|  53|37
 186.7305|1.982E-03|2.006E-03|15259.9835|9.918E-06|1.430E-30| 5| 5|R|  56|38
 186.9751|3.036E-05|3.084E-05|11250.1747|1.494E-07|6.909E-30| 3| 3|R|  55|38
 187.0915|3.045E-03|3.099E-03| 7141.1116|1.473E-05|2.518E-25| 1| 1|R|  54|38
 187.2365|4.254E-04|4.338E-04|13226.1501|2.022E-06|5.737E-30| 4| 4|R|  53|28
 187.2524|3.932E-04|4.013E-04|13273.7164|1.938E-06|4.940E-30| 4| 4|R|  55|46
 187.3113|6.567E-03|6.703E-03| 4816.8145|3.007E-05|1.534E-23| 0| 0|R|  51|28
 187.3426|9.221E-04|9.418E-04| 9073.5022|4.304E-06|4.807E-27| 2| 2|R|  52|28
 187.4114|2.325E-03|2.377E-03|15275.7587|1.065E-05|1.670E-30| 5| 5|R|  51|26
 187.4224|9.168E-04|9.380E-04| 9192.7934|4.443E-06|4.020E-27| 2| 2|R|  54|46
 187.4528|3.160E-03|3.232E-03| 6773.9286|1.392E-05|4.484E-25| 1| 1|R|  49|26
 187.4621|6.413E-03|6.564E-03| 5011.4021|3.052E-05|1.133E-23| 0| 0|R|  53|46
 187.5059|1.758E-05|1.800E-05|11079.2914|7.903E-08|5.194E-30| 3| 3|R|  50|26
 187.9041|2.096E-03|2.161E-03|15315.6387|1.037E-05|1.424E-30| 5| 5|R|  55|37
 187.9245|4.396E-04|4.533E-04|13259.9462|2.097E-06|5.710E-30| 4| 4|R|  53|36
 188.0145|6.544E-03|6.755E-03| 4835.0555|3.008E-05|1.506E-23| 0| 0|R|  51|36
 188.0386|9.076E-04|9.374E-04| 9099.7260|4.252E-06|4.607E-27| 2| 2|R|  52|36
 188.0489|4.611E-04|4.763E-04|13245.4973|2.160E-06|6.135E-30| 4| 4|R|  52|27
