#Table: J/ApJS/95/535/./table15.dat (cdsarc.u-strasbg.fr)
----------------------------------------------------------------------------
         |         |         |          |         |         |  |  |T|    | I
         |         |         |          |         |         |  |  |y|    |so
         |         |         |          |         |         |  |  |p|    |to
    sigma|       R2|        A|         E|  log(gf)|        S|vu|vl|e|  Jl|pe
---------|---------|---------|----------|---------|---------|--|--|-|----|--
4222.4028|2.616E-03|3.076E+01|62437.1296|7.165E-04|2.994E-32|22|19|R| 137|36
4222.4755|3.389E-04|4.022E+00|44422.2451|6.256E-05|1.403E-29|20|17|P|  93|46
4222.5607|1.238E-04|1.467E+00|45692.7571|2.973E-05|3.689E-30|15|12|P| 121|37
4222.5760|2.218E-03|2.610E+01|64314.3775|6.606E-04|1.122E-32|20|17|R| 149|36
4222.6003|1.553E-04|1.842E+00|45528.0525|3.576E-05|4.802E-30|16|13|P| 116|37
4222.6064|4.321E-04|5.131E+00|46081.1523|7.721E-05|8.191E-30|21|18|P|  90|28
4222.6426|3.325E-04|3.947E+00|43884.1778|6.073E-05|1.739E-29|20|17|P|  92|38
4222.8300|2.393E-03|2.816E+01|63180.5350|6.842E-04|1.992E-32|21|18|R| 143|28
4222.9874|3.266E-05|3.871E-01|48153.7968|9.402E-06|3.709E-31|10| 7|P| 145|36
4223.0259|6.789E-05|8.047E-01|49969.7355|1.860E-05|3.254E-31|12| 9|P| 138|26
4223.0868|4.159E-04|4.940E+00|44989.4568|7.266E-05|1.263E-29|21|18|P|  88|37
4223.2049|1.024E-04|1.215E+00|47037.6122|2.583E-05|1.732E-30|14|11|P| 127|28
4223.2968|2.469E-04|2.930E+00|46365.1163|5.245E-05|4.856E-30|18|15|P| 107|28
4223.6532|5.178E-04|6.154E+00|46181.7682|8.636E-05|8.773E-30|22|19|P|  84|36
4223.7401|2.594E-03|3.053E+01|60008.5331|6.695E-04|8.663E-32|23|20|R| 129|37
4223.7606|2.093E-03|2.465E+01|60645.4707|5.902E-04|5.453E-32|21|18|R| 141|38
4223.8245|9.437E-05|1.120E+00|45147.5454|2.342E-05|3.711E-30|14|11|P| 125|46
4223.9760|3.468E-04|4.120E+00|45028.2518|6.473E-05|1.105E-29|20|17|P|  94|37
4224.0418|1.835E-04|2.178E+00|44119.2701|3.972E-05|1.016E-29|17|14|P| 109|38
4224.0614|2.250E-05|2.668E-01|48182.8909|6.658E-06|2.578E-31| 9| 6|P| 149|28
4224.1695|5.687E-04|6.768E+00|43823.3370|8.131E-05|2.397E-29|23|20|P|  72|38
4224.2844|4.777E-04|5.683E+00|43795.0800|7.495E-05|2.240E-29|22|19|P|  79|38
4224.3876|6.100E-04|7.259E+00|45971.7154|9.329E-05|1.043E-29|23|20|P|  77|28
4224.4148|2.415E-03|2.845E+01|63328.3205|6.907E-04|1.883E-32|21|18|R| 143|36
4224.4259|1.510E-04|1.793E+00|44804.7549|3.450E-05|6.443E-30|16|13|P| 115|46
4224.4580|2.331E-03|2.745E+01|60254.4759|6.295E-04|7.117E-32|22|19|R| 135|46
4224.4623|1.079E-04|1.280E+00|48181.6102|2.742E-05|1.094E-30|14|11|P| 128|27
4224.4913|3.127E-04|3.715E+00|47324.1706|6.397E-05|3.852E-30|19|16|P| 103|27
4224.5766|6.380E-05|7.570E-01|48629.3543|1.736E-05|5.590E-31|12| 9|P| 137|27
4224.6417|5.697E-05|6.761E-01|46221.7898|1.527E-05|1.471E-30|12| 9|P| 135|37
4224.7724|2.241E-03|2.641E+01|61925.8617|6.365E-04|3.284E-32|21|18|R| 142|37
4225.1780|1.202E-04|1.428E+00|44940.8111|2.865E-05|5.013E-30|15|12|P| 120|46
4225.1858|2.056E-03|2.423E+01|62856.2848|6.084E-04|2.009E-32|20|17|R| 148|37
4225.1890|3.635E-04|4.322E+00|46277.9907|6.932E-05|6.725E-30|20|17|P|  96|36
4225.1928|3.155E-03|3.718E+01|63635.4677|8.335E-04|2.078E-32|23|20|R| 132|26
4225.3524|1.141E-04|1.355E+00|49435.5673|2.924E-05|6.611E-31|14|11|P| 129|26
4225.4679|6.026E-05|7.155E-01|47406.5747|1.628E-05|9.148E-31|12| 9|P| 136|28
4225.6353|3.932E-04|4.676E+00|48372.2473|7.734E-05|2.912E-30|20|17|P|  99|26
4225.6691|6.320E-04|7.525E+00|46984.8981|9.918E-05|7.029E-30|23|20|P|  79|27
4225.7521|7.093E-05|8.426E-01|44700.7695|1.818E-05|3.519E-30|13|10|P| 129|38
4225.8035|1.965E-05|2.333E-01|45561.9201|5.738E-06|7.349E-31| 9| 6|P| 147|38
4225.8238|4.860E-04|5.787E+00|44275.3817|7.724E-05|1.860E-29|22|19|P|  80|46
4225.9273|2.490E-03|2.935E+01|59212.6852|6.381E-04|1.189E-31|23|20|R| 128|46
4225.9378|2.763E-03|3.257E+01|61159.8416|7.190E-04|5.518E-32|23|20|R| 130|28
4225.9601|1.032E-04|1.226E+00|47161.5375|2.605E-05|1.654E-30|14|11|P| 127|36
4226.0864|4.350E-04|5.177E+00|46178.3996|7.778E-05|7.916E-30|21|18|P|  90|36
4226.1279|1.917E-03|2.262E+01|61524.9915|5.638E-04|3.417E-32|20|17|R| 147|38
4226.1908|2.943E-03|3.470E+01|62342.0611|7.719E-04|3.462E-32|23|20|R| 131|27
4226.2710|2.271E-05|2.698E-01|48327.8878|6.724E-06|2.441E-31| 9| 6|P| 149|36
4226.3777|2.106E-05|2.501E-01|46880.2717|6.192E-06|4.348E-31| 9| 6|P| 148|37
4226.4761|2.486E-04|2.957E+00|46473.2852|5.285E-05|4.669E-30|18|15|P| 107|36
4226.5663|1.300E-04|1.545E+00|46760.6475|3.150E-05|2.413E-30|15|12|P| 122|28
4226.5852|5.782E-04|6.893E+00|44274.1990|8.387E-05|2.021E-29|23|20|P|  73|46
4226.6210|2.014E-04|2.396E+00|46424.9235|4.483E-05|4.034E-30|17|14|P| 112|28
4226.6533|2.719E-03|3.208E+01|65485.8338|7.833E-04|8.039E-33|21|18|R| 144|26
4226.9302|6.573E-04|7.832E+00|48092.5115|1.058E-04|4.555E-30|23|20|P|  81|26
4227.5829|1.476E-04|1.756E+00|44159.8917|3.344E-05|8.390E-30|16|13|P| 114|38
4227.6490|5.057E-05|6.013E-01|50109.9980|1.427E-05|2.335E-31|11| 8|P| 142|26
4227.7078|1.627E-04|1.937E+00|46556.5812|3.784E-05|3.197E-30|16|13|P| 117|28
4227.9809|2.787E-03|3.290E+01|61295.7032|7.257E-04|5.244E-32|23|20|R| 130|36
4227.9825|2.937E-03|3.468E+01|64511.6669|8.113E-04|1.329E-32|22|19|R| 138|26
4228.0172|6.076E-05|7.227E-01|47538.5954|1.642E-05|8.707E-31|12| 9|P| 136|36
4228.0698|6.139E-04|7.324E+00|46062.0330|9.397E-05|1.011E-29|23|20|P|  77|36
4228.4298|9.193E-05|1.094E+00|44450.1411|2.266E-05|4.947E-30|14|11|P| 124|38
4228.5466|2.922E-05|3.476E-01|45853.6373|8.306E-06|9.383E-31|10| 7|P| 143|46
4228.5793|2.362E-04|2.813E+00|45106.7376|4.929E-05|8.105E-30|18|15|P| 105|37
4228.6423|2.303E-04|2.744E+00|44444.0321|4.761E-05|1.057E-29|18|15|P| 104|46
4228.7022|2.248E-03|2.655E+01|59513.7809|6.032E-04|9.594E-32|22|19|R| 134|38
4228.7851|2.403E-03|2.838E+01|58506.5062|6.114E-04|1.576E-31|23|20|R| 127|38
4228.9690|2.325E-03|2.748E+01|65101.7396|6.933E-04|8.280E-33|20|17|R| 149|27
4229.0427|1.173E-04|1.397E+00|44270.0049|2.774E-05|6.604E-30|15|12|P| 119|38
4229.0531|3.953E-05|4.706E-01|45016.6846|1.085E-05|1.805E-30|11| 8|P| 138|38
4229.0797|1.365E-04|1.626E+00|47862.4594|3.339E-05|1.554E-30|15|12|P| 123|27
4229.1152|2.579E-04|3.073E+00|47349.0830|5.538E-05|3.297E-30|18|15|P| 108|27
4229.2120|4.964E-04|5.925E+00|44818.4261|7.995E-05|1.510E-29|22|19|P|  81|37
4229.4464|1.309E-04|1.560E+00|46880.2649|3.176E-05|2.309E-30|15|12|P| 122|36
4229.5260|5.502E-05|6.552E-01|45385.5901|1.466E-05|2.073E-30|12| 9|P| 134|46
4229.6257|4.691E-04|5.597E+00|48172.3431|8.675E-05|3.596E-30|21|18|P|  93|26
4229.7132|2.029E-04|2.418E+00|46536.6625|4.519E-05|3.874E-30|17|14|P| 112|36
4229.8345|2.148E-03|2.540E+01|61057.4972|6.065E-04|4.667E-32|21|18|R| 141|46
4229.9142|3.761E-04|4.487E+00|47081.9403|7.255E-05|4.909E-30|20|17|P|  97|27
4230.0642|5.570E-04|6.649E+00|48079.4031|9.637E-05|4.177E-30|22|19|P|  87|26
4230.1084|2.996E-04|3.573E+00|46079.5784|6.017E-05|6.391E-30|19|16|P| 101|28
4230.1824|4.736E-05|5.642E-01|48729.8946|1.328E-05|4.077E-31|11| 8|P| 141|27
4230.2244|2.255E-04|2.690E+00|43854.1657|4.619E-05|1.342E-29|18|15|P| 103|38
4230.4037|3.999E-04|4.776E+00|43661.2738|6.761E-05|2.155E-29|21|18|P|  85|38
4230.5224|5.345E-04|6.384E+00|46913.1923|9.036E-05|6.631E-30|22|19|P|  85|27
4230.6543|7.499E-05|8.938E-01|45856.4783|1.939E-05|2.225E-30|13|10|P| 130|37
4230.7003|1.639E-04|1.955E+00|46672.1364|3.814E-05|3.064E-30|16|13|P| 117|36
4230.7998|5.150E-04|6.153E+00|45845.2615|8.502E-05|1.011E-29|22|19|P|  83|28
4230.8068|3.663E-05|4.365E-01|50298.4617|1.064E-05|1.591E-31|10| 7|P| 146|26
4230.9361|5.902E-04|7.057E+00|44785.3364|8.687E-05|1.667E-29|23|20|P|  74|37
4231.0629|2.737E-03|3.239E+01|63165.5557|7.512E-04|2.271E-32|22|19|R| 137|27
4231.2347|4.072E-04|4.865E+00|44167.5213|6.966E-05|1.767E-29|21|18|P|  86|46
4231.3937|1.441E-04|1.718E+00|49070.1859|3.554E-05|9.578E-31|15|12|P| 124|26
4231.3999|1.706E-04|2.036E+00|47617.6480|4.005E-05|2.096E-30|16|13|P| 118|27
4231.4148|2.108E-04|2.516E+00|47446.7036|4.739E-05|2.692E-30|17|14|P| 113|27
4231.6138|3.274E-04|3.909E+00|48363.1870|6.774E-05|2.563E-30|19|16|P| 104|26
4231.6406|1.968E-03|2.331E+01|61953.2681|5.795E-04|2.902E-32|20|17|R| 147|46
4231.9107|4.204E-05|5.014E-01|46251.2569|1.163E-05|1.104E-30|11| 8|P| 139|37
4231.9308|4.496E-04|5.373E+00|46945.2167|8.140E-05|5.882E-30|21|18|P|  91|27
4231.9368|4.460E-05|5.319E-01|47470.9458|1.242E-05|6.771E-31|11| 8|P| 140|28
4232.0081|2.529E-03|2.996E+01|64085.5887|7.246E-04|1.409E-32|21|18|R| 143|27
4232.1045|2.403E-03|2.846E+01|60736.6036|6.503E-04|5.938E-32|22|19|R| 135|37
4232.6254|2.563E-03|3.037E+01|61935.0107|6.987E-04|3.699E-32|22|19|R| 136|28
4232.6265|2.805E-04|3.352E+00|44250.9878|5.469E-05|1.333E-29|19|16|P|  98|46
4232.7876|7.908E-05|9.441E-01|46997.8970|2.062E-05|1.410E-30|13|10|P| 131|28
4233.2108|5.699E-04|6.828E+00|43623.0085|8.053E-05|2.615E-29|23|20|P|  71|38
4233.2905|8.349E-05|9.970E-01|48175.8697|2.193E-05|8.785E-31|13|10|P| 132|27
4233.3070|1.923E-04|2.298E+00|45114.7321|4.210E-05|6.897E-30|17|14|P| 110|37
4233.3231|8.855E-05|1.057E+00|49467.1065|2.344E-05|5.223E-31|13|10|P| 133|26
4233.3563|2.749E-04|3.288E+00|43689.9358|5.307E-05|1.669E-29|19|16|P|  97|38
4233.4217|3.327E-04|3.980E+00|43625.9086|6.025E-05|1.954E-29|20|17|P|  91|38
4233.4255|3.016E-04|3.606E+00|46183.4827|6.063E-05|6.159E-30|19|16|P| 101|36
4233.4710|2.018E-05|2.409E-01|45960.2883|5.904E-06|6.339E-31| 9| 6|P| 147|46
4233.4963|3.390E-04|4.055E+00|44159.0798|6.207E-05|1.581E-29|20|17|P|  92|46
4233.5156|2.873E-04|3.435E+00|44882.0467|5.660E-05|1.037E-29|19|16|P|  99|37
4233.6411|3.611E-04|4.320E+00|45898.2543|6.828E-05|7.914E-30|20|17|P|  95|28
4233.8496|4.163E-04|4.982E+00|44738.7265|7.208E-05|1.414E-29|21|18|P|  87|37
4233.8777|4.324E-04|5.175E+00|45820.4357|7.660E-05|9.216E-30|21|18|P|  89|28
4233.9359|4.785E-04|5.732E+00|43574.5665|7.429E-05|2.469E-29|22|19|P|  78|38
4234.0716|1.873E-04|2.239E+00|44425.1447|4.063E-05|9.110E-30|17|14|P| 109|46
4234.3584|2.566E-03|3.043E+01|59673.4926|6.588E-04|1.002E-31|23|20|R| 128|37
4234.3779|3.418E-05|4.084E-01|48877.5319|9.867E-06|2.823E-31|10| 7|P| 145|27
4234.4100|4.498E-05|5.374E-01|47606.6730|1.254E-05|6.435E-31|11| 8|P| 140|36
4234.4188|5.184E-04|6.209E+00|45938.4552|8.565E-05|9.786E-30|22|19|P|  83|36
4234.4479|6.111E-04|7.324E+00|45749.9711|9.246E-05|1.151E-29|23|20|P|  76|28
4234.4948|2.586E-03|3.068E+01|62076.1984|7.053E-04|3.507E-32|22|19|R| 136|36
4234.5348|9.692E-05|1.159E+00|45563.5387|2.412E-05|3.187E-30|14|11|P| 125|37
4234.6329|7.257E-05|8.675E-01|45051.1821|1.864E-05|3.095E-30|13|10|P| 129|46
4234.6644|2.172E-03|2.578E+01|63770.6879|6.444E-04|1.415E-32|20|17|R| 148|28
4235.0491|1.796E-04|2.148E+00|48780.7463|4.255E-05|1.318E-30|16|13|P| 119|26
4235.1686|2.704E-04|3.236E+00|48427.8106|5.869E-05|2.153E-30|18|15|P| 109|26
4235.2247|2.070E-03|2.457E+01|60286.3335|5.811E-04|6.384E-32|21|18|R| 140|38
4235.2780|3.469E-04|4.155E+00|44759.6303|6.423E-05|1.248E-29|20|17|P|  93|37
4235.4113|5.341E-05|6.387E-01|44638.7415|1.414E-05|2.822E-30|12| 9|P| 133|38
4235.4832|2.305E-03|2.736E+01|59907.4766|6.196E-04|8.280E-32|22|19|R| 134|46
4235.4843|7.971E-05|9.534E-01|47125.1635|2.079E-05|1.345E-30|13|10|P| 131|36
4235.5518|2.366E-03|2.809E+01|62805.4053|6.737E-04|2.350E-32|21|18|R| 142|28
4235.6996|4.868E-04|5.838E+00|44050.2396|7.657E-05|2.055E-29|22|19|P|  79|46
4235.8172|2.824E-05|3.378E-01|45055.1806|7.986E-06|1.305E-30|10| 7|P| 142|38
4235.8413|5.795E-04|6.954E+00|44069.3931|8.308E-05|2.210E-29|23|20|P|  72|46
4235.8695|1.549E-04|1.854E+00|45193.1518|3.548E-05|5.599E-30|16|13|P| 115|37
4235.9441|2.472E-03|2.937E+01|66152.3806|7.385E-04|5.509E-33|20|17|R| 149|26
4236.1113|2.192E-03|2.605E+01|63923.2879|6.506E-04|1.334E-32|20|17|R| 148|36
4236.1450|2.466E-04|2.953E+00|46052.5659|5.205E-05|5.603E-30|18|15|P| 106|28
4236.1810|2.463E-03|2.925E+01|58882.8236|6.278E-04|1.372E-31|23|20|R| 127|46
4236.2240|6.329E-04|7.594E+00|46753.5005|9.832E-05|7.791E-30|23|20|P|  78|27
4236.2759|1.234E-04|1.477E+00|45342.5812|2.948E-05|4.331E-30|15|12|P| 120|37
4236.2889|1.832E-04|2.194E+00|43810.7843|3.941E-05|1.170E-29|17|14|P| 108|38
4236.3104|2.214E-04|2.652E+00|48566.7965|5.028E-05|1.726E-30|17|14|P| 114|26
4236.8636|2.216E-03|2.633E+01|61558.5658|6.267E-04|3.860E-32|21|18|R| 141|37
4237.0429|3.208E-05|3.839E-01|47581.4226|9.200E-06|4.758E-31|10| 7|P| 144|28
4237.0774|3.635E-04|4.359E+00|45998.2407|6.879E-05|7.639E-30|20|17|P|  95|36
4237.1233|2.732E-03|3.247E+01|60817.1958|7.076E-04|6.405E-32|23|20|R| 129|28
4237.1682|2.382E-05|2.851E-01|49072.6484|7.070E-06|1.842E-31| 9| 6|P| 149|27
4237.2227|2.388E-03|2.838E+01|62952.1755|6.801E-04|2.222E-32|21|18|R| 142|36
4237.3557|3.125E-04|3.746E+00|47018.9747|6.349E-05|4.431E-30|19|16|P| 102|27
4237.3765|1.507E-04|1.806E+00|44475.8520|3.422E-05|7.490E-30|16|13|P| 114|46
4237.3812|4.051E-05|4.851E-01|45389.9242|1.114E-05|1.572E-30|11| 8|P| 138|46
4237.4147|4.353E-04|5.223E+00|45916.8520|7.718E-05|8.911E-30|21|18|P|  89|36
4237.6488|9.399E-05|1.126E+00|44788.3707|2.322E-05|4.375E-30|14|11|P| 124|46
4237.6647|3.119E-03|3.708E+01|63276.7707|8.202E-04|2.430E-32|23|20|R| 131|26
4237.8620|3.013E-05|3.609E-01|46325.8553|8.585E-06|7.872E-31|10| 7|P| 143|37
4237.9015|1.020E-04|1.222E+00|46662.9834|2.560E-05|2.056E-30|14|11|P| 126|28
4237.9690|2.032E-03|2.417E+01|62474.1581|5.992E-04|2.379E-32|20|17|R| 147|37
4237.9775|2.910E-03|3.460E+01|61991.7095|7.595E-04|4.033E-32|23|20|R| 130|27
4238.0371|6.581E-04|7.905E+00|47850.7873|1.049E-04|5.076E-30|23|20|P|  80|26
4238.1803|6.150E-04|7.391E+00|45839.5780|9.313E-05|1.116E-29|23|20|P|  76|36
4238.2536|1.896E-03|2.255E+01|61151.1343|5.552E-04|4.030E-32|20|17|R| 146|38
4238.5424|3.931E-04|4.718E+00|48074.2063|7.676E-05|3.338E-30|20|17|P|  98|26
4238.5660|1.198E-04|1.437E+00|44596.7501|2.841E-05|5.869E-30|15|12|P| 119|46
4238.7261|2.377E-03|2.828E+01|58181.2480|6.016E-04|1.814E-31|23|20|R| 126|38
4239.2425|2.756E-03|3.280E+01|60952.1049|7.141E-04|6.090E-32|23|20|R| 129|36
4239.3474|4.972E-04|5.977E+00|44588.1633|7.927E-05|1.673E-29|22|19|P|  80|37
4239.3903|2.483E-04|2.980E+00|46159.7472|5.245E-05|5.391E-30|18|15|P| 106|36
4239.3985|2.223E-03|2.646E+01|59171.4108|5.937E-04|1.114E-31|22|19|R| 133|38
4239.4323|3.236E-05|3.880E-01|47721.0203|9.287E-06|4.515E-31|10| 7|P| 144|36
4239.6056|5.661E-05|6.790E-01|45828.2935|1.512E-05|1.760E-30|12| 9|P| 134|37
4239.7189|7.059E-05|8.468E-01|44332.1232|1.801E-05|4.164E-30|13|10|P| 128|38
4239.7213|1.073E-04|1.288E+00|47797.5578|2.717E-05|1.305E-30|14|11|P| 127|27
4239.8178|6.740E-05|8.085E-01|49546.0209|1.841E-05|3.951E-31|12| 9|P| 137|26
4239.9331|2.011E-04|2.414E+00|46096.7930|4.448E-05|4.690E-30|17|14|P| 111|28
4240.2617|1.472E-04|1.768E+00|43836.3133|3.317E-05|9.729E-30|16|13|P| 113|38
4240.4401|5.914E-04|7.120E+00|44575.5982|8.606E-05|1.827E-29|23|20|P|  73|37
4240.5794|4.004E-04|4.816E+00|43423.1187|6.705E-05|2.398E-29|21|18|P|  84|38
4240.6316|2.301E-04|2.765E+00|44147.9241|4.724E-05|1.210E-29|18|15|P| 103|46
4240.6656|2.687E-03|3.202E+01|65095.9206|7.713E-04|9.553E-33|21|18|R| 143|26
4240.6976|6.336E-05|7.605E-01|48216.3890|1.718E-05|6.752E-31|12| 9|P| 136|27
4240.7332|1.028E-04|1.234E+00|46785.7401|2.581E-05|1.965E-30|14|11|P| 126|36
4240.7913|2.226E-05|2.672E-01|47738.3908|6.569E-06|3.152E-31| 9| 6|P| 148|28
4240.8025|1.295E-04|1.555E+00|46401.4637|3.124E-05|2.846E-30|15|12|P| 121|28
4240.8684|2.359E-04|2.835E+00|44804.8894|4.892E-05|9.304E-30|18|15|P| 104|37
4240.9967|5.986E-05|7.187E-01|47003.4405|1.611E-05|1.100E-30|12| 9|P| 135|28
4241.2183|2.902E-03|3.459E+01|64137.2208|7.985E-04|1.566E-32|22|19|R| 137|26
4241.2479|1.135E-04|1.364E+00|49041.2147|2.898E-05|7.925E-31|14|11|P| 128|26
4241.3144|1.946E-05|2.336E-01|45138.1774|5.664E-06|8.899E-31| 9| 6|P| 146|38
4241.4229|5.157E-04|6.208E+00|45605.3027|8.432E-05|1.125E-29|22|19|P|  82|28
4241.4825|1.623E-04|1.950E+00|46212.9015|3.754E-05|3.744E-30|16|13|P| 116|28
4241.5242|2.124E-03|2.532E+01|60695.4606|5.971E-04|5.471E-32|21|18|R| 140|46
4241.6427|4.076E-04|4.907E+00|43924.6044|6.909E-05|1.970E-29|21|18|P|  85|46
4241.6587|5.351E-04|6.442E+00|46663.2958|8.963E-05|7.420E-30|22|19|P|  84|27
4241.7738|5.574E-04|6.710E+00|47818.8665|9.559E-05|4.699E-30|22|19|P|  86|26
4241.9353|4.693E-04|5.648E+00|47893.0246|8.610E-05|4.084E-30|21|18|P|  92|26
4241.9570|2.253E-04|2.711E+00|43563.1799|4.584E-05|1.533E-29|18|15|P| 102|38
4241.9683|9.157E-05|1.101E+00|44096.4697|2.246E-05|5.816E-30|14|11|P| 123|38
4242.1520|1.169E-04|1.406E+00|43931.3604|2.751E-05|7.711E-30|15|12|P| 118|38
4242.1687|5.712E-04|6.887E+00|43425.2567|7.974E-05|2.849E-29|23|20|P|  70|38
4242.2050|3.761E-04|4.526E+00|46795.1173|7.200E-05|5.596E-30|20|17|P|  96|27
4242.4039|2.994E-04|3.603E+00|45785.0837|5.972E-05|7.312E-30|19|16|P| 100|28
4242.4610|2.575E-04|3.098E+00|47028.0374|5.496E-05|3.820E-30|18|15|P| 107|27
4242.5008|2.084E-05|2.504E-01|46445.9737|6.110E-06|5.290E-31| 9| 6|P| 147|37
4242.9774|2.298E-03|2.743E+01|64705.3259|6.828E-04|9.872E-33|20|17|R| 148|27
4243.0892|2.247E-05|2.701E-01|47882.0237|6.634E-06|2.986E-31| 9| 6|P| 148|36
4243.0939|2.025E-04|2.437E+00|46207.4977|4.484E-05|4.505E-30|17|14|P| 111|36
4243.3931|2.377E-03|2.837E+01|60386.1976|6.401E-04|6.920E-32|22|19|R| 134|37
4243.5047|4.793E-04|5.781E+00|43356.5967|7.363E-05|2.719E-29|22|19|P|  77|38
4243.5785|2.706E-03|3.230E+01|62799.5837|7.394E-04|2.666E-32|22|19|R| 136|27
4243.6273|6.035E-05|7.259E-01|47134.2114|1.625E-05|1.047E-30|12| 9|P| 135|36
4243.6456|4.498E-04|5.421E+00|46676.8359|8.077E-05|6.644E-30|21|18|P|  90|27
4243.7564|1.305E-04|1.570E+00|46519.9563|3.149E-05|2.724E-30|15|12|P| 121|36
4243.7933|3.925E-05|4.721E-01|44620.4074|1.073E-05|2.161E-30|11| 8|P| 137|38
4243.8619|1.360E-04|1.637E+00|47494.0705|3.311E-05|1.840E-30|15|12|P| 122|27
4243.9438|2.897E-05|3.484E-01|45438.8320|8.207E-06|1.132E-30|10| 7|P| 142|46
4244.0047|1.946E-03|2.325E+01|61576.4264|5.707E-04|3.428E-32|20|17|R| 146|46
4244.0911|2.804E-04|3.379E+00|43972.5637|5.427E-05|1.513E-29|19|16|P|  97|46
4244.1188|3.329E-04|4.012E+00|43370.1117|5.977E-05|2.193E-29|20|17|P|  90|38
4244.1382|5.468E-05|6.580E-01|44998.5285|1.451E-05|2.473E-30|12| 9|P| 133|46
4244.4190|6.123E-04|7.391E+00|45530.8476|9.163E-05|1.268E-29|23|20|P|  75|28
4244.4338|3.391E-04|4.089E+00|43898.3942|6.158E-05|1.779E-29|20|17|P|  91|46
4244.5096|2.534E-03|3.028E+01|61576.8671|6.878E-04|4.327E-32|22|19|R| 135|28
4244.5272|4.166E-04|5.025E+00|44490.5231|7.150E-05|1.582E-29|21|18|P|  86|37
4244.5462|1.635E-04|1.969E+00|46327.3766|3.784E-05|3.590E-30|16|13|P| 116|36
4244.5724|2.749E-04|3.314E+00|43416.5207|5.266E-05|1.890E-29|19|16|P|  96|38
4244.8419|5.014E-05|6.035E-01|49672.7498|1.411E-05|2.851E-31|11| 8|P| 141|26
4244.8580|2.538E-03|3.032E+01|59340.3503|6.482E-04|1.157E-31|23|20|R| 127|37
4245.0127|5.807E-04|7.015E+00|43867.1765|8.228E-05|2.413E-29|23|20|P|  71|46
4245.0220|3.271E-04|3.943E+00|48048.9984|6.724E-05|2.960E-30|19|16|P| 103|26
4245.0609|4.327E-04|5.221E+00|45562.2627|7.600E-05|1.036E-29|21|18|P|  88|28
4245.0954|5.190E-04|6.265E+00|45697.7285|8.494E-05|1.090E-29|22|19|P|  82|36
4245.1749|7.460E-05|8.984E-01|45478.1161|1.920E-05|2.646E-30|13|10|P| 129|37
4245.2406|2.104E-04|2.535E+00|47109.8328|4.702E-05|3.143E-30|17|14|P| 112|27
4245.2640|2.500E-03|2.989E+01|63704.2538|7.135E-04|1.667E-32|21|18|R| 142|27
4245.2699|2.872E-04|3.463E+00|44598.0256|5.617E-05|1.180E-29|19|16|P|  98|37
4245.3816|3.611E-04|4.356E+00|45621.8940|6.775E-05|8.974E-30|20|17|P|  94|28
4245.4913|4.876E-04|5.888E+00|43827.6521|7.590E-05|2.268E-29|22|19|P|  78|46
4245.7045|1.701E-04|2.050E+00|47264.9911|3.973E-05|2.465E-30|16|13|P| 117|27
4245.7838|3.015E-04|3.636E+00|45888.0535|6.017E-05|7.049E-30|19|16|P| 100|36
4246.0449|1.920E-04|2.315E+00|44797.5129|4.177E-05|7.975E-30|17|14|P| 109|37
4246.3190|2.437E-03|2.914E+01|58554.8694|6.177E-04|1.581E-31|23|20|R| 126|46
4246.3906|2.280E-03|2.727E+01|59562.3037|6.099E-04|9.625E-32|22|19|R| 133|46
4246.4597|2.557E-03|3.059E+01|61717.0695|6.942E-04|4.105E-32|22|19|R| 135|36
4246.4953|3.470E-04|4.190E+00|44493.4992|6.373E-05|1.408E-29|20|17|P|  92|37
4246.5012|1.870E-04|2.256E+00|44113.7955|4.032E-05|1.050E-29|17|14|P| 108|46
4246.5715|2.047E-03|2.449E+01|59928.9509|5.721E-04|7.466E-32|21|18|R| 139|38
4246.6867|6.339E-04|7.663E+00|46524.7461|9.745E-05|8.625E-30|23|20|P|  77|27
4246.6888|4.698E-05|5.662E-01|48303.6097|1.313E-05|4.952E-31|11| 8|P| 140|27
4246.7936|1.435E-04|1.730E+00|48691.7379|3.524E-05|1.140E-30|15|12|P| 123|26
4247.2337|4.172E-05|5.031E-01|45844.8298|1.150E-05|1.329E-30|11| 8|P| 138|37
4247.8375|4.425E-05|5.338E-01|47054.6860|1.228E-05|8.184E-31|11| 8|P| 139|28
4247.8574|7.865E-05|9.490E-01|46610.1012|2.042E-05|1.684E-30|13|10|P| 130|28
4247.9781|2.147E-03|2.572E+01|63382.2834|6.346E-04|1.680E-32|20|17|R| 147|28
4248.1452|2.339E-03|2.802E+01|62432.0005|6.633E-04|2.770E-32|21|18|R| 141|28
4248.1849|2.702E-03|3.236E+01|60476.4417|6.962E-04|7.428E-32|23|20|R| 128|28
4248.2012|6.162E-04|7.458E+00|45619.7510|9.230E-05|1.230E-29|23|20|P|  75|36
4248.4004|3.628E-05|4.377E-01|49847.7048|1.051E-05|1.952E-31|10| 7|P| 145|26
4248.4550|1.830E-04|2.210E+00|43504.6603|3.910E-05|1.345E-29|17|14|P| 107|38
4248.5538|2.352E-03|2.817E+01|57857.9065|5.919E-04|2.086E-31|23|20|R| 125|38
4248.6114|9.652E-05|1.165E+00|45200.3845|2.390E-05|3.763E-30|14|11|P| 124|37
